Anio	Estacion	Sitio	Cuadrante	Area_m2	Especie	Abundancia	A	gs	Fv/Fm	Chl_total
2019	Seca	BS3	3	10	MD	5	2.21	144	0.818	2.42
2019	Seca	BS3	4	10	MD	4	2.55	156	0.813	1.33
2019	Seca	BS3	5	10	MD	3	1.5	152	0.789	1
2019	Seca	BS3	6	10	MD	3	2.19	153	0.788	1.98
2019	Seca	BS3	7	10	MD	3	2.41	170	0.787	1.54
2019	Seca	BS3	8	10	MD	3	1.96	152	0.793	1.76
2019	Seca	BS3	9	10	MD	4	2.46	173	0.787	1.43
2019	Seca	BS3	10	10	MD	5	2.73	116	0.768	1.65
2019	Seca	BS3	11	10	MD	3	2.27	88	0.798	1.42
2019	Seca	BS3	12	10	MD	4	1.33	175	0.826	2.21
2019	Seca	BS3	13	10	MD	4	1.97	128	0.798	2.41
2019	Seca	BS3	14	10	MD	4	2.8	134	0.784	1.98
2019	Seca	BS3	15	10	MD	5	3.1	117	0.815	2.2
2019	Seca	BS3	16	10	MD	4	3.51	133	0.777	1.43
2019	Seca	BS3	17	10	MD	3	0.97	141	0.818	2.22
2019	Seca	BS3	18	10	MD	4	2.58	86	0.779	1.21
2019	Seca	BS3	19	10	MD	4	2.41	102	0.798	1.32
2019	Seca	BS3	20	10	MD	4	2.29	133	0.808	2.08
2019	Seca	BS3	21	10	MD	5	2.55	154	0.824	1.54
2019	Seca	BS3	22	10	MD	3	2.19	132	0.772	2.19
2019	Seca	BS3	23	10	MD	5	2.53	140	0.808	2.65
2019	Seca	BS3	24	10	MD	5	2.59	191	0.767	0.87
2019	Seca	BS3	25	10	MD	4	2.7	82	0.79	1.96
2019	Seca	BS3	26	10	MD	5	2.17	192	0.801	1.86
2019	Seca	BS3	27	10	MD	4	2.49	165	0.793	2.41
2019	Seca	BS3	28	10	MD	5	1.78	158	0.799	2.08
2019	Seca	BS3	29	10	MD	4	2.75	170	0.797	2.09
2019	Seca	BS3	30	10	MD	3	1.81	165	0.805	1.75
2019	Lluviosa	BS3	1	10	MD	5	3.29	111	0.754	1.21
2019	Lluviosa	BS3	2	10	MD	3	2.46	165	0.816	2.54
2019	Lluviosa	BS3	3	10	MD	4	2.8	179	0.789	0.87
2019	Lluviosa	BS3	4	10	MD	5	1.87	179	0.813	1.43
2019	Lluviosa	BS3	5	10	MD	4	1.8	164	0.799	1.32
2019	Lluviosa	BS3	6	10	MD	3	2.4	139	0.807	1.88
2019	Lluviosa	BS3	7	10	MD	4	3.34	143	0.808	1.1
2019	Lluviosa	BS3	8	10	MD	3	2.5	115	0.807	1.88
2019	Lluviosa	BS3	9	10	MD	4	4.03	98	0.807	1.1
2019	Lluviosa	BS3	10	10	MD	5	2.47	161	0.806	2.1
2019	Lluviosa	BS3	11	10	MD	3	2.82	124	0.756	2.09
2019	Lluviosa	BS3	12	10	MD	3	2.9	136	0.789	1.2
2019	Lluviosa	BS3	13	10	MD	4	2.24	103	0.778	2.41
2019	Lluviosa	BS3	14	10	MD	5	2.69	98	0.815	1.42
2019	Lluviosa	BS3	15	10	MD	3	2.54	122	0.765	1.42
2019	Lluviosa	BS3	16	10	MD	3	2.28	119	0.798	2.1
2019	Lluviosa	BS3	17	10	MD	5	2.29	86	0.82	1.98
2019	Lluviosa	BS3	18	10	MD	4	2.49	142	0.812	1.21
2019	Lluviosa	BS3	19	10	MD	5	3.03	175	0.776	1.76
2019	Lluviosa	BS3	20	10	MD	4	3.63	122	0.796	0.44
2019	Lluviosa	BS3	21	10	MD	3	3.79	194	0.82	1.54
2019	Lluviosa	BS3	22	10	MD	3	3.02	168	0.815	0.99
2019	Lluviosa	BS3	23	10	MD	3	2.55	136	0.81	1.53
2019	Lluviosa	BS3	24	10	MD	4	2.39	141	0.757	1.66
2019	Lluviosa	BS3	25	10	MD	3	2.34	175	0.827	1.98
2019	Lluviosa	BS3	26	10	MD	3	2.48	133	0.776	0.99
2019	Lluviosa	BS3	27	10	MD	4	2.71	187	0.804	2.63
2019	Lluviosa	BS3	28	10	MD	5	3.99	129	0.784	1.1
2019	Lluviosa	BS3	29	10	MD	5	3.61	146	0.839	0.33
2019	Lluviosa	BS3	30	10	MD	4	2.79	90	0.815	2.32
2019	Seca	BS3	1	10	MC	1	1.31	107	0.798	2.33
2019	Seca	BS3	2	10	MC	2	1.83	145	0.797	1.66
2019	Seca	BS3	3	10	MC	2	3.06	97	0.776	1.88
2019	Seca	BS3	4	10	MC	2	1.77	115	0.796	1.32
2019	Seca	BS3	5	10	MC	2	2.32	151	0.804	1.1
2019	Seca	BS3	6	10	MC	1	1.95	133	0.804	1.75
2019	Seca	BS3	7	10	MC	2	2.8	131	0.765	1.76
2019	Seca	BS3	8	10	MC	2	2.05	124	0.815	0.77
2019	Seca	BS3	9	10	MC	2	1.97	136	0.79	1.54
2019	Seca	BS3	10	10	MC	2	2.52	113	0.773	1.54
2019	Seca	BS3	11	10	MC	2	1.95	135	0.801	1.75
2019	Seca	BS3	12	10	MC	2	2.18	182	0.779	1.54
2019	Seca	BS3	13	10	MC	2	3.4	178	0.79	1.21
2019	Seca	BS3	14	10	MC	2	1.59	146	0.779	1.76
2019	Seca	BS3	15	10	MC	2	2.63	123	0.802	1.32
2019	Seca	BS3	16	10	MC	2	2.11	181	0.809	1.54
2019	Seca	BS3	17	10	MC	1	2.18	171	0.794	2.19
2019	Seca	BS3	18	10	MC	2	2.68	129	0.792	1.88
2019	Seca	BS3	19	10	MC	2	2.23	134	0.828	0.88
2019	Seca	BS3	20	10	MC	2	2.39	150	0.809	2.21
2019	Seca	BS3	21	10	MC	3	1.77	121	0.844	1.65
2019	Seca	BS3	22	10	MC	1	1.78	163	0.783	1.66
2019	Seca	BS3	23	10	MC	2	2.81	124	0.78	1.98
2019	Seca	BS3	24	10	MC	3	2.29	152	0.772	2.08
2019	Seca	BS3	25	10	MC	2	2.11	127	0.785	1.64
2019	Seca	BS3	26	10	MC	2	2.1	148	0.819	1.64
2019	Seca	BS3	27	10	MC	2	1.72	155	0.845	1.65
2019	Seca	BS3	28	10	MC	3	2.14	147	0.803	1.32
2019	Seca	BS3	29	10	MC	2	2.92	187	0.814	2.09
2019	Seca	BS3	30	10	MC	2	2.92	160	0.761	2.1
2019	Lluviosa	BS3	1	10	MC	2	2.14	159	0.785	2.09
2019	Lluviosa	BS3	2	10	MC	2	2.58	143	0.794	1.3
2019	Lluviosa	BS3	3	10	MC	2	2.97	156	0.784	1.1
2019	Lluviosa	BS3	4	10	MC	2	2.8	132	0.832	0.44
2019	Lluviosa	BS3	5	10	MC	2	3.75	95	0.808	1.11
2019	Lluviosa	BS3	6	10	MC	2	2.14	166	0.78	2.52
2019	Lluviosa	BS3	7	10	MC	2	3.1	128	0.789	2.52
2019	Lluviosa	BS3	8	10	MC	2	3.47	144	0.826	2.98
2019	Lluviosa	BS3	9	10	MC	2	3.07	131	0.805	0.77
2019	Lluviosa	BS3	10	10	MC	3	2.57	154	0.783	1.2
2019	Lluviosa	BS3	11	10	MC	2	2.13	195	0.792	1.87
2019	Lluviosa	BS3	12	10	MC	2	3	124	0.83	2.3
2019	Lluviosa	BS3	13	10	MC	2	3.19	147	0.826	2.52
2019	Lluviosa	BS3	14	10	MC	3	2.66	111	0.793	1.98
2019	Lluviosa	BS3	15	10	MC	1	3.28	128	0.784	1.86
2019	Lluviosa	BS3	16	10	MC	1	3.18	170	0.769	2.54
2019	Lluviosa	BS3	17	10	MC	3	2.74	138	0.819	2.19
2019	Lluviosa	BS3	18	10	MC	2	3.36	152	0.804	0.99
2019	Lluviosa	BS3	19	10	MC	2	2.26	133	0.804	1.1
2019	Lluviosa	BS3	20	10	MC	2	2.26	179	0.786	1.54
2019	Lluviosa	BS3	21	10	MC	1	2.63	115	0.808	1.32
2019	Lluviosa	BS3	22	10	MC	2	2.31	97	0.808	1.32
2019	Lluviosa	BS3	23	10	MC	1	3.16	170	0.82	2.2
2019	Lluviosa	BS3	24	10	MC	2	2.98	150	0.805	1.43
2019	Lluviosa	BS3	25	10	MC	1	2.75	136	0.78	1.97
2019	Lluviosa	BS3	26	10	MC	1	2.42	103	0.791	2.31
2019	Lluviosa	BS3	27	10	MC	2	2.36	97	0.79	1.88
2019	Lluviosa	BS3	28	10	MC	3	2.72	105	0.806	1.55
2019	Lluviosa	BS3	29	10	MC	2	2.93	113	0.799	1.21
2019	Lluviosa	BS3	30	10	MC	2	2.93	75	0.828	2.09
2019	Seca	BS4	1	10	SJ	16	1.2	171	0.804	1.43
2019	Seca	BS4	2	10	SJ	10	0.49	129	0.793	1.75
2019	Seca	BS4	3	10	SJ	19	1.66	204	0.803	2.63
2019	Seca	BS4	4	10	SJ	19	2.05	150	0.785	1.43
2019	Seca	BS4	5	10	SJ	18	0.83	151	0.839	2.21
2019	Seca	BS4	6	10	SJ	10	0.53	173	0.806	1.32
2019	Seca	BS4	7	10	SJ	17	1.67	123	0.785	2.42
2019	Seca	BS4	8	10	SJ	16	1.29	145	0.802	1.1
2019	Seca	BS4	9	10	SJ	10	1.12	136	0.836	1
2019	Seca	BS4	10	10	SJ	11	1.34	127	0.792	1.21
2019	Seca	BS4	11	10	SJ	12	0.57	156	0.797	1.88
2019	Seca	BS4	12	10	SJ	19	1.33	128	0.805	1.87
2019	Seca	BS4	13	10	SJ	11	0.64	133	0.786	1.64
2019	Seca	BS4	14	10	SJ	14	1.36	155	0.843	1.66
2019	Seca	BS4	15	10	SJ	18	1.72	153	0.816	2.29
2019	Seca	BS4	16	10	SJ	14	1.42	173	0.78	1.76
2019	Seca	BS4	17	10	SJ	15	0.72	171	0.79	2.84
2019	Seca	BS4	18	10	SJ	12	0.46	118	0.823	1.75
2019	Seca	BS4	19	10	SJ	16	1.09	171	0.793	0.99
2019	Seca	BS4	20	10	SJ	19	1.43	138	0.809	1.98
2019	Seca	BS4	21	10	SJ	16	1.03	166	0.769	2.44
2019	Seca	BS4	22	10	SJ	19	1.16	124	0.78	1.54
2019	Seca	BS4	23	10	SJ	12	1.25	111	0.798	1.31
2019	Seca	BS4	24	10	SJ	15	2.14	166	0.797	1.65
2019	Seca	BS4	25	10	SJ	17	1.01	137	0.809	0.66
2019	Seca	BS4	26	10	SJ	16	1.2	141	0.807	1.33
2019	Seca	BS4	27	10	SJ	16	1.48	155	0.796	1.86
2019	Seca	BS4	28	10	SJ	11	1.76	185	0.799	1.42
2019	Seca	BS4	29	10	SJ	12	1.22	149	0.772	2.09
2019	Seca	BS4	30	10	SJ	12	1.72	155	0.795	1.87
2019	Lluviosa	BS4	1	10	SJ	17	1.95	137	0.81	1.76
2019	Lluviosa	BS4	2	10	SJ	11	2.21	127	0.809	0.88
2019	Lluviosa	BS4	3	10	SJ	12	1.49	174	0.774	1.08
2019	Lluviosa	BS4	4	10	SJ	17	2.01	149	0.796	1.42
2019	Lluviosa	BS4	5	10	SJ	13	1.51	135	0.802	2.1
2019	Lluviosa	BS4	6	10	SJ	19	1.73	137	0.821	1.76
2019	Lluviosa	BS4	7	10	SJ	20	1.59	146	0.807	2.97
2019	Lluviosa	BS4	8	10	SJ	15	1.3	111	0.792	2.18
2019	Lluviosa	BS4	9	10	SJ	20	1.85	158	0.775	1.66
2019	Lluviosa	BS4	10	10	SJ	18	1.12	179	0.829	1.65
2019	Lluviosa	BS4	11	10	SJ	15	0.86	177	0.782	1.76
2019	Lluviosa	BS4	12	10	SJ	11	1.66	145	0.806	0.33
2019	Lluviosa	BS4	13	10	SJ	20	2.05	97	0.82	2.1
2019	Lluviosa	BS4	14	10	SJ	18	2.37	119	0.816	2.87
2019	Lluviosa	BS4	15	10	SJ	11	1.92	122	0.814	1.65
2019	Lluviosa	BS4	16	10	SJ	20	1.53	150	0.837	2.42
2019	Lluviosa	BS4	17	10	SJ	17	0.89	181	0.847	0.55
2019	Lluviosa	BS4	18	10	SJ	13	1.73	159	0.799	1.87
2019	Lluviosa	BS4	19	10	SJ	19	1.12	127	0.848	1.32
2019	Lluviosa	BS4	20	10	SJ	16	1.78	153	0.778	1.64
2019	Lluviosa	BS4	21	10	SJ	15	1.67	158	0.831	2.86
2019	Lluviosa	BS4	22	10	SJ	19	1.7	136	0.81	1.43
2019	Lluviosa	BS4	23	10	SJ	13	2.52	173	0.799	1.32
2019	Lluviosa	BS4	24	10	SJ	15	2.31	166	0.771	1.32
2019	Lluviosa	BS4	25	10	SJ	10	1.79	139	0.778	1.21
2019	Lluviosa	BS4	26	10	SJ	15	1.57	177	0.787	1.44
2019	Lluviosa	BS4	27	10	SJ	17	1.72	141	0.797	1.66
2019	Lluviosa	BS4	28	10	SJ	11	1.18	156	0.803	1.54
2019	Lluviosa	BS4	29	10	SJ	15	2	155	0.838	2.51
2019	Lluviosa	BS4	30	10	SJ	15	1.38	133	0.862	2.32
2019	Seca	BS4	1	10	VB	8	0.45	170	0.799	1.33
2019	Seca	BS4	2	10	VB	5	1.64	133	0.775	1.76
2019	Seca	BS4	3	10	VB	10	0.86	120	0.782	1.76
2019	Seca	BS4	4	10	VB	10	0.37	142	0.794	0.55
2019	Seca	BS4	5	10	VB	9	1.81	154	0.793	1.66
2019	Seca	BS4	6	10	VB	5	1.18	170	0.78	1.87
2019	Seca	BS4	7	10	VB	9	1.72	137	0.833	1.09
2019	Seca	BS4	8	10	VB	8	1.16	170	0.821	0.77
2019	Seca	BS4	9	10	VB	5	0.61	88	0.855	1.64
2019	Seca	BS4	10	10	VB	6	0.58	133	0.777	2.22
2019	Seca	BS4	11	10	VB	6	1.53	160	0.82	1.31
2019	Seca	BS4	12	10	VB	10	1.37	118	0.804	1.75
2019	Seca	BS4	13	10	VB	6	2.24	163	0.8	2.32
2019	Seca	BS4	14	10	VB	7	1.93	139	0.79	0.99
2019	Seca	BS4	15	10	VB	9	2.08	157	0.813	2.1
2019	Seca	BS4	16	10	VB	7	0.89	115	0.805	2.2
2019	Seca	BS4	17	10	VB	8	1.91	152	0.81	1.86
2019	Seca	BS4	18	10	VB	6	2.06	144	0.803	1.65
2019	Seca	BS4	19	10	VB	8	2.16	174	0.799	1.98
2019	Seca	BS4	20	10	VB	10	1.04	170	0.793	1.54
2019	Seca	BS4	21	10	VB	8	0.84	137	0.78	1.34
2019	Seca	BS4	22	10	VB	10	0.94	140	0.795	2.11
2019	Seca	BS4	23	10	VB	6	0.72	124	0.779	1.44
2019	Seca	BS4	24	10	VB	8	0.93	209	0.799	1.54
2019	Seca	BS4	25	10	VB	9	0.62	187	0.853	1.87
2019	Seca	BS4	26	10	VB	8	1.66	144	0.804	1.1
2019	Seca	BS4	27	10	VB	8	1.69	158	0.804	0.77
2019	Seca	BS4	28	10	VB	6	1.31	116	0.794	2.75
2019	Seca	BS4	29	10	VB	6	0.52	92	0.814	1.67
2019	Seca	BS4	30	10	VB	6	1.09	113	0.794	1.99
2019	Lluviosa	BS4	1	10	VB	9	1.17	141	0.798	2.09
2019	Lluviosa	BS4	2	10	VB	6	1.75	141	0.819	1.21
2019	Lluviosa	BS4	3	10	VB	6	1.78	142	0.767	1.09
2019	Lluviosa	BS4	4	10	VB	9	1.79	208	0.786	1.43
2019	Lluviosa	BS4	5	10	VB	7	1.01	130	0.837	2.09
2019	Lluviosa	BS4	6	10	VB	10	1.88	140	0.832	0.44
2019	Lluviosa	BS4	7	10	VB	10	0.69	129	0.789	2.09
2019	Lluviosa	BS4	8	10	VB	8	2.62	142	0.785	1.77
2019	Lluviosa	BS4	9	10	VB	10	2.54	161	0.843	1.99
2019	Lluviosa	BS4	10	10	VB	9	1.9	117	0.81	2.21
2019	Lluviosa	BS4	11	10	VB	8	2.54	158	0.836	2.21
2019	Lluviosa	BS4	12	10	VB	6	1.85	128	0.809	0.77
2019	Lluviosa	BS4	13	10	VB	10	1.6	212	0.747	1.11
2019	Lluviosa	BS4	14	10	VB	9	1.5	97	0.801	2.21
2019	Lluviosa	BS4	15	10	VB	6	1.71	144	0.805	1.76
2019	Lluviosa	BS4	16	10	VB	10	2.22	115	0.8	2.07
2019	Lluviosa	BS4	17	10	VB	9	1.65	152	0.803	1.75
2019	Lluviosa	BS4	18	10	VB	7	1.39	133	0.815	2.1
2019	Lluviosa	BS4	19	10	VB	10	1.82	155	0.793	2.86
2019	Lluviosa	BS4	20	10	VB	8	2.04	141	0.789	2.54
2019	Lluviosa	BS4	21	10	VB	8	2.04	150	0.768	1.86
2019	Lluviosa	BS4	22	10	VB	10	1.13	156	0.795	1.1
2019	Lluviosa	BS4	23	10	VB	7	1.71	154	0.833	1.87
2019	Lluviosa	BS4	24	10	VB	8	1.85	136	0.774	1.09
2019	Lluviosa	BS4	25	10	VB	5	0.68	164	0.795	2.75
2019	Lluviosa	BS4	26	10	VB	8	1.08	189	0.805	2.63
2019	Lluviosa	BS4	27	10	VB	9	3.04	138	0.83	1.31
2019	Lluviosa	BS4	28	10	VB	6	1.78	117	0.809	2.21
2019	Lluviosa	BS4	29	10	VB	8	2.03	148	0.812	1.55
2019	Lluviosa	BS4	30	10	VB	8	1.63	138	0.806	0.99
2019	Seca	BS4	1	10	MD	4	1.57	171	0.809	0.33
2019	Seca	BS4	2	10	MD	3	1.13	158	0.78	2.55
2019	Seca	BS4	3	10	MD	5	1.21	175	0.786	1.53
2019	Seca	BS4	4	10	MD	5	1.55	194	0.776	1.33
2019	Seca	BS4	5	10	MD	5	0.5	185	0.804	1.77
2019	Seca	BS4	6	10	MD	3	1.19	103	0.804	2.09
2019	Seca	BS4	7	10	MD	4	1.41	105	0.813	1.43
2019	Seca	BS4	8	10	MD	4	0.96	156	0.782	1.98
2019	Seca	BS4	9	10	MD	3	1.46	136	0.798	0.88
2019	Seca	BS4	10	10	MD	3	1.73	139	0.804	1.32
2019	Seca	BS4	11	10	MD	3	1.27	140	0.817	2.23
2019	Seca	BS4	12	10	MD	5	0.33	111	0.785	1.88
2019	Seca	BS4	13	10	MD	3	0.97	127	0.778	1.87
2019	Seca	BS4	14	10	MD	4	1.8	147	0.812	2.1
2019	Seca	BS4	15	10	MD	5	2.1	126	0.817	1.21
2019	Seca	BS4	16	10	MD	4	2.51	151	0.766	1.2
2019	Seca	BS4	17	10	MD	4	-0.03	162	0.782	1.87
2019	Seca	BS4	18	10	MD	3	1.58	105	0.793	1.44
2019	Seca	BS4	19	10	MD	4	1.41	178	0.784	1.65
2019	Seca	BS4	20	10	MD	5	1.29	130	0.832	1.09
2019	Seca	BS4	21	10	MD	4	1.55	157	0.813	1.54
2019	Seca	BS4	22	10	MD	5	1.19	141	0.812	2.09
2019	Seca	BS4	23	10	MD	3	1.53	149	0.769	1.98
2019	Seca	BS4	24	10	MD	4	1.59	76	0.802	2.2
2019	Seca	BS4	25	10	MD	4	1.7	88	0.774	1.1
2019	Seca	BS4	26	10	MD	4	1.17	117	0.789	1.44
2019	Seca	BS4	27	10	MD	4	1.49	233	0.772	1.54
2019	Seca	BS4	28	10	MD	3	0.78	155	0.799	1.43
2019	Seca	BS4	29	10	MD	3	1.75	87	0.795	1.75
2019	Seca	BS4	30	10	MD	3	0.81	150	0.804	0.66
2019	Lluviosa	BS4	1	10	MD	4	2.29	200	0.788	1.98
2019	Lluviosa	BS4	2	10	MD	3	1.46	146	0.792	2.42
2019	Lluviosa	BS4	3	10	MD	3	1.8	148	0.807	2.19
2019	Lluviosa	BS4	4	10	MD	4	0.87	126	0.804	2.75
2019	Lluviosa	BS4	5	10	MD	3	0.8	174	0.784	1.87
2019	Lluviosa	BS4	6	10	MD	5	1.4	114	0.847	1.75
2019	Lluviosa	BS4	7	10	MD	5	2.34	147	0.82	2.32
2019	Lluviosa	BS4	8	10	MD	4	1.5	145	0.81	1.66
2019	Lluviosa	BS4	9	10	MD	5	3.03	172	0.777	1.2
2019	Lluviosa	BS4	10	10	MD	5	1.47	152	0.824	1.55
2019	Lluviosa	BS4	11	10	MD	4	1.82	80	0.807	1.64
2019	Lluviosa	BS4	12	10	MD	3	1.9	131	0.786	2.53
2019	Lluviosa	BS4	13	10	MD	5	1.24	147	0.767	1.65
2019	Lluviosa	BS4	14	10	MD	5	1.69	151	0.751	1.54
2019	Lluviosa	BS4	15	10	MD	3	1.54	131	0.825	1.76
2019	Lluviosa	BS4	16	10	MD	5	1.28	153	0.766	1.43
2019	Lluviosa	BS4	17	10	MD	4	1.29	132	0.753	1.66
2019	Lluviosa	BS4	18	10	MD	3	1.49	120	0.781	2.07
2019	Lluviosa	BS4	19	10	MD	5	2.03	180	0.77	1.65
2019	Lluviosa	BS4	20	10	MD	4	2.63	141	0.809	0.77
2019	Lluviosa	BS4	21	10	MD	4	2.79	141	0.79	2.3
2019	Lluviosa	BS4	22	10	MD	5	2.02	143	0.801	1.86
2019	Lluviosa	BS4	23	10	MD	3	1.55	85	0.793	1.76
2019	Lluviosa	BS4	24	10	MD	4	1.39	178	0.811	0.55
2019	Lluviosa	BS4	25	10	MD	3	1.34	133	0.792	1.99
2019	Lluviosa	BS4	26	10	MD	4	1.48	138	0.799	2.42
2019	Lluviosa	BS4	27	10	MD	4	1.71	162	0.811	1.53
2019	Lluviosa	BS4	28	10	MD	3	2.99	127	0.819	2.53
2019	Lluviosa	BS4	29	10	MD	4	2.61	104	0.783	1.43
2019	Lluviosa	BS4	30	10	MD	4	1.79	129	0.803	1.32
2019	Seca	BS4	1	10	MC	2	0.31	43	0.78	2.09
2019	Seca	BS4	2	10	MC	1	0.83	146	0.817	1.54
2019	Seca	BS4	3	10	MC	2	2.06	157	0.786	2.3
2019	Seca	BS4	4	10	MC	2	0.77	139	0.804	1.86
2019	Seca	BS4	5	10	MC	2	1.32	193	0.815	1.43
2019	Seca	BS4	6	10	MC	1	0.95	150	0.784	0.77
2019	Seca	BS4	7	10	MC	2	1.8	153	0.81	1.76
2019	Seca	BS4	8	10	MC	2	1.05	115	0.807	1.43
2019	Seca	BS4	9	10	MC	1	0.97	163	0.81	2.19
2019	Seca	BS4	10	10	MC	1	1.52	162	0.786	1.43
2019	Seca	BS4	11	10	MC	2	0.95	164	0.769	1.98
2019	Seca	BS4	12	10	MC	2	1.18	127	0.828	2.53
2019	Seca	BS4	13	10	MC	1	2.4	149	0.792	0.66
2019	Seca	BS4	14	10	MC	2	0.59	109	0.791	2.63
2019	Seca	BS4	15	10	MC	2	1.63	152	0.798	2.51
2019	Seca	BS4	16	10	MC	2	1.11	99	0.805	1.88
2019	Seca	BS4	17	10	MC	2	1.18	90	0.811	2.75
2019	Seca	BS4	18	10	MC	2	1.68	156	0.791	2.09
2019	Seca	BS4	19	10	MC	2	1.23	164	0.763	1.21
2019	Seca	BS4	20	10	MC	2	1.39	165	0.781	1.66
2019	Seca	BS4	21	10	MC	2	0.77	163	0.787	3.16
2019	Seca	BS4	22	10	MC	2	0.78	92	0.808	1.43
2019	Seca	BS4	23	10	MC	2	1.81	175	0.813	2.18
2019	Seca	BS4	24	10	MC	2	1.29	132	0.819	1.98
2019	Seca	BS4	25	10	MC	2	1.11	106	0.828	1.87
2019	Seca	BS4	26	10	MC	2	1.1	89	0.766	2.32
2019	Seca	BS4	27	10	MC	2	0.72	82	0.797	0.77
2019	Seca	BS4	28	10	MC	1	1.14	118	0.815	1.2
2019	Seca	BS4	29	10	MC	2	1.92	141	0.754	1.43
2019	Seca	BS4	30	10	MC	2	1.92	176	0.794	1.21
2019	Lluviosa	BS4	1	10	MC	2	1.14	114	0.795	2.2
2019	Lluviosa	BS4	2	10	MC	1	1.58	126	0.804	1.43
2019	Lluviosa	BS4	3	10	MC	2	1.97	158	0.842	1.31
2019	Lluviosa	BS4	4	10	MC	2	1.8	128	0.77	0.99
2019	Lluviosa	BS4	5	10	MC	2	2.75	169	0.793	1.87
2019	Lluviosa	BS4	6	10	MC	2	1.14	158	0.792	1.42
2019	Lluviosa	BS4	7	10	MC	3	2.1	200	0.808	1.33
2019	Lluviosa	BS4	8	10	MC	2	2.47	170	0.798	1.43
2019	Lluviosa	BS4	9	10	MC	3	2.07	168	0.8	1.43
2019	Lluviosa	BS4	10	10	MC	2	1.57	152	0.784	2.56
2019	Lluviosa	BS4	11	10	MC	2	1.13	186	0.826	1.33
2019	Lluviosa	BS4	12	10	MC	1	2	152	0.794	1.32
2019	Lluviosa	BS4	13	10	MC	3	2.19	140	0.812	0.33
2019	Lluviosa	BS4	14	10	MC	2	1.66	156	0.793	1.1
2019	Lluviosa	BS4	15	10	MC	1	2.28	139	0.803	0.88
2019	Lluviosa	BS4	16	10	MC	3	2.18	89	0.841	1.64
2019	Lluviosa	BS4	17	10	MC	2	1.74	138	0.814	2.08
2019	Lluviosa	BS4	18	10	MC	2	2.36	177	0.814	1.87
2019	Lluviosa	BS4	19	10	MC	2	1.26	126	0.803	1.87
2019	Lluviosa	BS4	20	10	MC	2	1.26	187	0.748	1.76
2019	Lluviosa	BS4	21	10	MC	2	1.63	150	0.801	2.08
2019	Lluviosa	BS4	22	10	MC	2	1.31	89	0.77	1.98
2019	Lluviosa	BS4	23	10	MC	2	2.16	74	0.812	2.52
2019	Lluviosa	BS4	24	10	MC	2	1.98	127	0.817	1.88
2019	Lluviosa	BS4	25	10	MC	1	1.75	113	0.813	2.43
2019	Lluviosa	BS4	26	10	MC	2	1.42	119	0.833	1.66
2019	Lluviosa	BS4	27	10	MC	2	1.36	172	0.811	1.55
2019	Lluviosa	BS4	28	10	MC	1	1.72	162	0.804	2.51
2019	Lluviosa	BS4	29	10	MC	2	1.93	133	0.788	1.32
2019	Lluviosa	BS4	30	10	MC	2	1.93	164	0.782	1.76
